Descricao,UF,CodigoIBGE,DestinoFrete,cUF,Id
Campo Erê,SC,4203501,0,42,A8CA7A64-E516-4D96-89D5-0C680E323CC1
Campos Novos,SC,4203600,0,42,90E29100-F373-47A9-B7E5-083D9C0F1317
Canelinha,SC,4203709,0,42,7ED41990-35FE-4D60-B844-76CADE7C798F
Canoinhas,SC,4203808,0,42,2A4AB5F4-ADA3-4A91-A885-781F4E5CEF20
Capinzal,SC,4203907,0,42,22A331AE-3CC4-4FA5-853C-1BC2BB49EBE7
Capivari de Baixo,SC,4203956,0,42,0E0392FE-BDDD-4CD5-8D6C-23C89E5CF927
Catanduvas,SC,4204004,0,42,AB5598F1-974F-4214-963C-A1997ECF3270
Caxambu do Sul,SC,4204103,0,42,3BBCC77A-432A-4D17-A42F-CF61F5198EDF
Celso Ramos,SC,4204152,0,42,53EE5FFB-431E-4B76-975D-48E16AEBE985
Cerro Negro,SC,4204178,0,42,7BD1FACC-2AB5-434B-A778-956CDD781866
Chapadão do Lageado,SC,4204194,0,42,2494EEA9-B623-49C5-8A49-E00BC73A1B3F
Chapecó,SC,4204202,0,42,13E26F0F-4D9A-414D-A6B2-DAD553BF6E31
Cocal do Sul,SC,4204251,0,42,00E57D21-37E5-472D-A4C1-AB63F09F1683
Concórdia,SC,4204301,0,42,E36BF39A-5A86-4921-AA97-8DA53106FEAC
Cordilheira Alta,SC,4204350,0,42,F3A808D7-FC6C-47E3-81AC-3C64EE8C5E01
Coronel Freitas,SC,4204400,0,42,A11FED95-34A3-4407-A27A-6956229E44DA
Coronel Martins,SC,4204459,0,42,573F305C-ED77-456A-9656-53324EA64E2B
Corupá,SC,4204509,0,42,089578C2-5B6C-42F3-94D3-CA5AE23BD67E
Correia Pinto,SC,4204558,0,42,E8CA4E45-0962-4191-A944-05CB90D6DB93
Criciúma,SC,4204608,0,42,4637D1C9-DF8D-4DA4-A0C9-C697B83D4355
Cunha Porã,SC,4204707,0,42,24CF5684-367A-4395-8DE7-0870CD61038A
Cunhataí,SC,4204756,0,42,74D7A072-1557-4005-B5A6-E9058248409A
Curitibanos,SC,4204806,0,42,C16A96DE-9AA0-476C-9BCA-073550964D90
Descanso,SC,4204905,0,42,08425C22-0DFC-4688-8CE7-B4C1B1343F64
Dionísio Cerqueira,SC,4205001,0,42,EEFD9BC9-347D-4005-A458-B2B0D84022E9
Dona Emma,SC,4205100,0,42,75CB7449-DC45-47E5-97F1-204D73DBD20F
Doutor Pedrinho,SC,4205159,0,42,61FA1B9A-04F6-41D7-A7CB-D54EDFA68858
Entre Rios,SC,4205175,0,42,6421DEC3-6932-4C94-A13A-F36137974B0E
Ermo,SC,4205191,0,42,79EE4290-C269-45E9-898C-DE1873E554FA
Erval Velho,SC,4205209,0,42,736B76E9-7CFC-4D38-81B1-A0298BE70CF0
Faxinal dos Guedes,SC,4205308,0,42,04D7B589-69FE-46E9-9F95-91C975237C77
Flor do Sertão,SC,4205357,0,42,FF516346-9A0F-4DF4-80F9-D97E0B26F304
Florianópolis,SC,4205407,0,42,49474CEF-443E-48FD-A0ED-61A9E8B2CDD5
Formosa do Sul,SC,4205431,0,42,703B9785-4614-4EFC-B147-B2640C81E2AF
Forquilhinha,SC,4205456,0,42,55C7E078-EE95-484A-BCF7-1DF7A0EAF650
Fraiburgo,SC,4205506,0,42,72F98A43-C80E-47A3-88C3-0E9BCD9D31B0
Frei Rogério,SC,4205555,0,42,14774FC2-17EA-4165-B22D-A553D29B1EA9
Galvão,SC,4205605,0,42,1BF1D0E5-5BA0-4347-8838-51D4229065A2
Garopaba,SC,4205704,0,42,8DE705FC-64D7-4ADE-8516-EE9406A37DA7
Garuva,SC,4205803,0,42,F0AF93A2-A663-4947-A250-74493C6D91F6
Gaspar,SC,4205902,0,42,CC6B43CD-F9C3-46F9-BD8A-0A77666B1428
Governador Celso Ramos,SC,4206009,0,42,DF2591DF-5454-4A67-85B0-E8BA444E7B12
Grão Pará,SC,4206108,0,42,726E6C00-E33C-4492-80DE-AC18DB0D8770
Gravatal,SC,4206207,0,42,B1915994-D6F6-42B2-B7CF-5EB9B700B582
Guabiruba,SC,4206306,0,42,04877D4C-8074-405F-A6E0-A2C7B060941D
Guaraciaba,SC,4206405,0,42,EE9BF56E-5EE6-412D-A2DC-5BDFDDD1B75A
Guaramirim,SC,4206504,0,42,369F3D0E-199E-4811-B7C5-BA09104ED175
Guarujá do Sul,SC,4206603,0,42,DF017E35-275B-4EBF-BE20-F5942F2D33E8
Guatambú,SC,4206652,0,42,4A952D73-500C-41BC-A23F-38C6B1AB83F1
Herval d'Oeste,SC,4206702,0,42,52387B52-0412-4BBE-9D7A-481361A018DA
Ibiam,SC,4206751,0,42,99D75A70-45FF-4A21-A268-2EA9418A687D
Ibicaré,SC,4206801,0,42,7A3A6204-2C96-485A-8BF1-659E28331B84
Ibirama,SC,4206900,0,42,A156A0AE-43D4-4F07-9CE7-0C0CDA9D1AC7
Içara,SC,4207007,0,42,1A8AF056-AA59-40C6-BA84-F51429898EBB
Ilhota,SC,4207106,0,42,F9260242-4E95-4E97-B6ED-B64FD127CD87
Imaruí,SC,4207205,0,42,23F154D9-ED90-40A4-A4C9-D0069A7A4CEC
Imbituba,SC,4207304,0,42,0B94EC44-BCC1-4466-8924-C6C76B0CA970
Imbuia,SC,4207403,0,42,9F48F60E-C23C-4E4F-976D-E1026FF343FF
Indaial,SC,4207502,0,42,078807C4-D92F-4046-A136-B5E5760FBC17
Iomerê,SC,4207577,0,42,00C6AB71-7656-411F-B319-DBDB1EC324B3
Ipira,SC,4207601,0,42,D148822E-C273-464E-ADDE-248FA8037886
Iporã do Oeste,SC,4207650,0,42,AE4642EE-9B13-4576-967E-107A053280EE
Ipuaçu,SC,4207684,0,42,0D640C49-84EB-446A-86B2-2DF1F0A1C575
Ipumirim,SC,4207700,0,42,05CA4132-8FAE-4BC4-B18A-00D322F48B99
Iraceminha,SC,4207759,0,42,A6AD5FA0-C116-4F02-B106-93B9D45B37DF
Irani,SC,4207809,0,42,804CB941-5595-4E68-9C6A-6132EFBAB93A
Irati,SC,4207858,0,42,7CB4226D-1B8B-48BC-A00F-43BBE5F45E96
Irineópolis,SC,4207908,0,42,B62C2FA1-0AF8-4634-8DDC-46BA1698ACD8
Itá,SC,4208005,0,42,55CFBBF9-608D-4222-9D26-79B1A82FC746
Itaiópolis,SC,4208104,0,42,2069FCCD-E44D-4B32-A692-6653E773BCCD
Itajaí,SC,4208203,0,42,8DD0E652-4CAE-4FC1-A634-1DE974254B6B
Itapema,SC,4208302,0,42,F7AA066A-517A-4968-9695-3BF64C4908DC
Itapiranga,SC,4208401,0,42,758368C3-5FD3-47FF-9FB1-AF58E0184E55
Itapoá,SC,4208450,0,42,CBEA3621-B07E-4B22-BD11-F13CA53E3D1D
Ituporanga,SC,4208500,0,42,F55FD9C7-A5F1-4C28-958A-366C9B5AB1AB
Jaborá,SC,4208609,0,42,4D009145-88C5-46AB-AB6C-82560D635CBD
Jacinto Machado,SC,4208708,0,42,F5F5ED70-B2D1-4A5D-AD50-BDB7174DCA72
Jaguaruna,SC,4208807,0,42,BA69FEA7-B4DD-4DBD-95A8-AEE85EDD31C0
Jaraguá do Sul,SC,4208906,0,42,6AF708F9-C1B1-4167-A9AE-A8D06B86B669
Jardinópolis,SC,4208955,0,42,DE053052-E84F-4175-A9EA-BA7102F467DD
Joaçaba,SC,4209003,0,42,CF5A9FAF-9F06-45A7-B588-53BDDB221B1D
Joinville,SC,4209102,0,42,F4E7263D-F905-46F6-81D4-FAA71DE2AF26
José Boiteux,SC,4209151,0,42,DB31751B-622B-4315-BB0E-CEF3C36C6744
Jupiá,SC,4209177,0,42,6EF97C19-E82D-4484-97A4-A898EE6960D3
Lacerdópolis,SC,4209201,0,42,43A06BF1-F4AF-4D15-8470-D661BC316DAC
Lages,SC,4209300,0,42,BF068D7C-9AB0-4705-BA03-43A3C0CEC555
Laguna,SC,4209409,0,42,AAA11BDE-E67D-45DB-82A9-BE1DA7CE10AC
Lajeado Grande,SC,4209458,0,42,074A16F1-B0F4-4895-B029-BF0C8A49F6A8
Laurentino,SC,4209508,0,42,5CE37A1B-0E78-4296-B4D4-F9B6177247A1
Lauro Muller,SC,4209607,0,42,8DABBA36-70F5-4793-8633-EC80CEEB5FC4
Lebon Régis,SC,4209706,0,42,F237CCA1-17DF-4756-B6FA-B786C61C82BA
Leoberto Leal,SC,4209805,0,42,D9AC3B58-0211-4110-9F8A-A7BC2D4F177F
Lindóia do Sul,SC,4209854,0,42,5EFDA2A2-DBD0-4D5B-9938-4D36C4FD2E60
Lontras,SC,4209904,0,42,1A5E9493-910C-42FE-9C16-0493E46155E7
Luiz Alves,SC,4210001,0,42,1EC6ADC4-7038-4274-AB67-1C46EA432D76
Luzerna,SC,4210035,0,42,55ECBB89-7FB4-4065-9CB4-1C179F107C4C
Macieira,SC,4210050,0,42,DE5ED077-FC97-407B-88D5-8464239A6FD6
Mafra,SC,4210100,0,42,CA99AC6F-C32D-4390-9CB4-5BD9FD3E270D
Major Gercino,SC,4210209,0,42,28AA87BE-7F94-468F-A9D8-D6CF70ED60D1
Major Vieira,SC,4210308,0,42,9F1BD0A6-9F51-4889-86AE-7A83B65EFD25
Maracajá,SC,4210407,0,42,418485DD-5B1D-4C98-BF16-7E6A80DB6EFC
Maravilha,SC,4210506,0,42,76C01196-DC86-438B-B952-6760006664E6
Marema,SC,4210555,0,42,4789B72C-A2D9-46FE-91EB-379D24BB51FF
Massaranduba,SC,4210605,0,42,D3087C5E-F8D6-4E2C-A587-354D380735CB
Matos Costa,SC,4210704,0,42,D394C0C4-031C-4828-9256-72E875E409BE
Meleiro,SC,4210803,0,42,830077D2-E8B5-4914-BC12-ADE517543BE3
Mirim Doce,SC,4210852,0,42,1C1B22CA-D297-4042-8021-485D14C15742
Modelo,SC,4210902,0,42,A22E0CB9-DA10-4B77-8379-CCF2AB7D1472
Mondaí,SC,4211009,0,42,2CF6245F-97DD-428A-996E-892A007E066E
Monte Carlo,SC,4211058,0,42,70C0C1C1-5657-4FB7-A033-B8173DB09DA7
Monte Castelo,SC,4211108,0,42,4783A266-882C-4E81-BCF1-D24D2CB4D66D
Morro da Fumaça,SC,4211207,0,42,BF710B69-A892-4C6B-B2F5-B473B8EEE598
Morro Grande,SC,4211256,0,42,74C8FF6D-5431-4A01-BA1C-73DB3DD439CA
Navegantes,SC,4211306,0,42,07B3F9AD-E733-42B0-B541-168E1257F1BA
Nova Erechim,SC,4211405,0,42,6C9D7824-5D43-46C1-94F0-2743E12CE3E1
Nova Itaberaba,SC,4211454,0,42,66EFE1E6-7FC7-481C-ADF3-55F3A1C26F1F
Nova Trento,SC,4211504,0,42,5DB4FDCF-F6EB-428F-A5E6-A081736B43B2
Nova Veneza,SC,4211603,0,42,1108205F-2FA6-4A8D-8A8F-86B7FC3B0A81
Novo Horizonte,SC,4211652,0,42,DA3B3416-3650-4A0A-8295-41BA59266471
Orleans,SC,4211702,0,42,37933FB5-2E3A-4AB3-95BA-0644D715EC86
Otacílio Costa,SC,4211751,0,42,5CEECF34-AFED-4FED-BB1B-5D905A92D8A5
Ouro,SC,4211801,0,42,C74E071A-90C9-4F26-B642-0C020234D54F
Ouro Verde,SC,4211850,0,42,AA5A2BE1-E74E-44D4-A991-652A22B20940
Paial,SC,4211876,0,42,19091462-5966-468E-BC38-DFCBA43278FF
Painel,SC,4211892,0,42,BEBA4261-CC3F-423E-94BD-E5EBFE70FD0A
Palhoça,SC,4211900,0,42,FD8A2285-7B90-4D09-9080-BD150DF3D0D5
Palma Sola,SC,4212007,0,42,5C45B716-BAF6-42C2-BE80-4AA43FD10FE5
Palmeira,SC,4212056,0,42,F7E4C6B6-E97B-4F23-8DAC-38B0770F487D
Palmitos,SC,4212106,0,42,BBA53C51-371F-4333-8EC3-2AB0A418C0CB
Papanduva,SC,4212205,0,42,DBC9FF00-D673-4112-85BC-768829E74357
Paraíso,SC,4212239,0,42,F52C4A87-0ECB-4E48-A510-482B34DA40E8
Passo de Torres,SC,4212254,0,42,A817B28E-FA30-4AE5-B494-2309387A0F50
Passos Maia,SC,4212270,0,42,81DA965F-E893-4656-969E-69D0505D55DB
Paulo Lopes,SC,4212304,0,42,5D3A826F-FADD-40D9-83D4-52A3AA79B882
Pedras Grandes,SC,4212403,0,42,636B128D-26A8-4656-A913-8C48D1F4D47A
Penha,SC,4212502,0,42,E52D89B5-409B-453D-A914-EFEF650C82CE
Peritiba,SC,4212601,0,42,5B388E32-78FC-4045-AA60-1296BA43D1C5
Petrolândia,SC,4212700,0,42,BC609FC4-8223-4B73-96AA-F4AFA7673770
Balneário Piçarras,SC,4212809,0,42,EFF05A19-4A0C-4FAB-BCC2-3CF7366060AA
Pinhalzinho,SC,4212908,0,42,A82CA52E-123A-44CD-9B20-BF18CD2711C1
Pinheiro Preto,SC,4213005,0,42,2F729A96-4442-4E96-A74E-10AA33BFF203
Piratuba,SC,4213104,0,42,B049A697-D701-45FC-A930-E8B156671E72
Planalto Alegre,SC,4213153,0,42,50174792-960A-408E-A8FF-F551688676EC
Pomerode,SC,4213203,0,42,444FEE95-07C3-4A96-868D-3E01C23DA1A9
Ponte Alta,SC,4213302,0,42,F7EB516B-E945-43FD-9112-A2069B46F3FF
Ponte Alta do Norte,SC,4213351,0,42,C756A1EF-3AC7-4EB4-9A63-8D6495DE1D6E
Ponte Serrada,SC,4213401,0,42,5F5F61CB-80EB-4C07-862E-C2333F1FB49B
Porto Belo,SC,4213500,0,42,389BDF16-64AF-477A-9208-78C1EB2BADDD
Porto União,SC,4213609,0,42,B31A5BBD-D4D7-40FF-9112-2641EB45C321
Pouso Redondo,SC,4213708,0,42,530C5512-15A4-4C89-83A3-08AE7791B27A
Praia Grande,SC,4213807,0,42,1A6CFE40-9536-4867-9FC1-9C24115EEE94
Presidente Castello Branco,SC,4213906,0,42,0D5634A7-A5C4-4D7D-9C41-C3CC4030C2F1
Presidente Getúlio,SC,4214003,0,42,3A887799-190C-44F1-9FAE-7EA84DFA7235
Presidente Nereu,SC,4214102,0,42,B594D586-E532-4DC0-8E89-409D3A64BA23
Princesa,SC,4214151,0,42,52F34841-9429-4FC6-9BAE-88E4A770B85E
Quilombo,SC,4214201,0,42,E3026467-6FEF-4887-BBB7-4771C2E4653E
Rancho Queimado,SC,4214300,0,42,626CBC64-9874-47CE-A3C6-BE18C9345875
Rio das Antas,SC,4214409,0,42,099A6FA9-A06B-4C33-B39E-9A310A31AD14
Rio do Campo,SC,4214508,0,42,F3B674F5-9E9B-43CA-9744-D9C6FFC1B78E
Rio do Oeste,SC,4214607,0,42,EC41CCA8-20AA-4270-AA28-0B59016A0E4E
Rio dos Cedros,SC,4214706,0,42,EFF2A1F5-655D-4C24-B457-3E4F3FE9FF1F
Rio do Sul,SC,4214805,0,42,280F89CD-AC23-480E-AD05-55C0D7B87D8E
Rio Fortuna,SC,4214904,0,42,74B3606B-D301-46E0-B4CF-110138499391
Rio Negrinho,SC,4215000,0,42,8057D279-C4E9-49CF-9D01-FA0E8A82687A
Rio Rufino,SC,4215059,0,42,093F55B3-7951-483F-B073-D1928845AA3E
Riqueza,SC,4215075,0,42,07EFFD89-45A4-4B41-9876-2BB67EB3A47B
Rodeio,SC,4215109,0,42,49D41054-E522-49B1-B483-B3FD573BD16D
Romelândia,SC,4215208,0,42,22ACC98A-8954-4F8F-8DF6-5664A32E6159
Salete,SC,4215307,0,42,ACE5CA77-D325-4E85-92B1-762DE5F128A0
Saltinho,SC,4215356,0,42,066150C2-75E1-44BC-BA41-D390F8B19339
Salto Veloso,SC,4215406,0,42,36156208-1177-412D-948C-598410B0BAEB
Sangão,SC,4215455,0,42,A4290014-082D-400F-8CB7-D675560591BF
Santa Cecília,SC,4215505,0,42,823F00FC-23F8-474F-9F2B-546146163CA1
Santa Helena,SC,4215554,0,42,ED0BA43F-4D9C-4932-82F8-05DDA461CD9D
Santa Rosa de Lima,SC,4215604,0,42,E45EDDAB-3D7C-41F0-8293-046F82192A9F
Santa Rosa do Sul,SC,4215653,0,42,AA930EFB-981C-483F-A0EF-90AB31D0A907
Santa Terezinha,SC,4215679,0,42,E4EEFF49-CA6A-411F-A623-B1A1AF7558D1
Santa Terezinha do Progresso,SC,4215687,0,42,38B06BB6-2568-4D86-850B-5BD5F1C64D07
Santiago do Sul,SC,4215695,0,42,2A7F0748-7E77-4DEF-B4B8-D7CB8BB5E834
Santo Amaro da Imperatriz,SC,4215703,0,42,B3311D00-C0F4-4D17-B17F-300388DBA6A3
São Bernardino,SC,4215752,0,42,6ED27A2C-8BED-4B7A-BADE-984A617D0D84
São Bento do Sul,SC,4215802,0,42,A35322F2-0366-4408-8B49-DB0020288E0B
São Bonifácio,SC,4215901,0,42,F89AE91F-D34A-4236-94F5-3E7C9D26AEAC
São Carlos,SC,4216008,0,42,8F01E4DF-E57A-40A5-8E14-2500AC38BF51
São Cristovão do Sul,SC,4216057,0,42,6D3AD457-0A30-4006-8DDB-6FCC389E7D2B
São Domingos,SC,4216107,0,42,E05ECE30-851A-44F7-8221-1DDA0E1EDD46
São Francisco do Sul,SC,4216206,0,42,CD6DC2EA-379E-46BD-8FD9-9F280FA9B9CA
São João do Oeste,SC,4216255,0,42,48A56B9C-FC06-41F6-BB2F-2946490E7561
São João Batista,SC,4216305,0,42,0DB5ECF5-737E-44DB-9496-62E28324073D
São João do Itaperiú,SC,4216354,0,42,6B44B9A3-E001-45C8-ACCC-9114851854DD
São João do Sul,SC,4216404,0,42,CA4A75CC-A558-4322-9B63-D156126FE698
São Joaquim,SC,4216503,0,42,93854063-8FE8-4380-9D48-520DE7C76B4A
São José,SC,4216602,0,42,54ABC3C8-7399-4A77-AA73-AA2E9C4DEAF2
São José do Cedro,SC,4216701,0,42,F7C07BF8-14BA-40EF-B02E-A76866E32787
São José do Cerrito,SC,4216800,0,42,3C3CAD1B-DD89-43A9-80C4-DB57D5663ECF
São Lourenço do Oeste,SC,4216909,0,42,B633BB3F-44CC-45FE-89EE-F3B672CB706E
São Ludgero,SC,4217006,0,42,684A9E41-4203-41A2-ABF2-C83BF0610B3A
São Martinho,SC,4217105,0,42,91731469-E06E-47D3-BDC1-1BEA9998B823
São Miguel da Boa Vista,SC,4217154,0,42,261D6341-BFA3-40C8-92ED-EAE4300F3791
São Miguel do Oeste,SC,4217204,0,42,D759F188-0E13-49A3-8F25-82A8031C03E7
São Pedro de Alcântara,SC,4217253,0,42,C33F8562-BA29-4817-9356-D958E36D9BD1
Saudades,SC,4217303,0,42,BC21E34E-5276-46A9-BB12-49148FC0F863
Schroeder,SC,4217402,0,42,66CA477B-8AFD-462B-B8E8-7F9EF5D4230C
Seara,SC,4217501,0,42,B5DE1B5E-0E8A-4A54-8459-9BC8E5F1D343
Serra Alta,SC,4217550,0,42,8BFCC83D-AE13-4B38-A76D-C1794637C65E
Siderópolis,SC,4217600,0,42,813DB727-6B41-4C9E-8919-751ECDE1B982
Sombrio,SC,4217709,0,42,7AC992F2-76A9-49AF-B121-3524C5A21F5C
Sul Brasil,SC,4217758,0,42,8480A9ED-890E-4900-9CB0-013AEF682CC0
Taió,SC,4217808,0,42,A31D2294-BA7E-4CB3-966E-BE3D84E1D61C
Tangará,SC,4217907,0,42,4EECBB41-4175-45FD-B578-A7EF15459A22
Tigrinhos,SC,4217956,0,42,8003DCE0-BE63-4847-A1A9-4F7753C13147
Tijucas,SC,4218004,0,42,709C8777-DEFF-4934-AD49-2E51AAADF614
Timbé do Sul,SC,4218103,0,42,954B6FF7-49EE-424B-97BB-E90B4DD50DC7
Timbó,SC,4218202,0,42,DFDF2469-F116-4969-A369-443690C923ED
Timbó Grande,SC,4218251,0,42,112B1F11-B6F5-4E6C-8A2C-A62CAAAA72D6
Três Barras,SC,4218301,0,42,78ED5BDE-42F6-4ABC-961D-8040E05C903C
Treviso,SC,4218350,0,42,EBE8681F-190F-48B4-96DE-CB6F07AB6CD7
Treze de Maio,SC,4218400,0,42,C19E2650-0303-4BF8-A680-98771804F380
Treze Tílias,SC,4218509,0,42,D0AA5139-C78C-4AC8-AC5B-CBCB4E889822
Trombudo Central,SC,4218608,0,42,E9647D26-9F5C-4CF5-A372-0BE08AA48F00
Tubarão,SC,4218707,0,42,D2900ADC-A5B0-42BB-8B84-4A1B55BE0091
Tunápolis,SC,4218756,0,42,9EC13746-8E1C-415C-BDDF-90A81BBC57D1
Turvo,SC,4218806,0,42,9E88E257-C372-4C94-9CF2-99A853FEF762
União do Oeste,SC,4218855,0,42,2261CB9F-AF8C-4114-B8EF-986BE76A5802
Urubici,SC,4218905,0,42,77A14D3D-E280-401C-AB8F-1B2C9B92AF4D
Urupema,SC,4218954,0,42,8025198C-A278-42E2-85C4-68627819644D
Urussanga,SC,4219002,0,42,47714757-EC5E-40F6-944C-05CA7C5E7DAD
Vargeão,SC,4219101,0,42,7108C2E2-37A8-4396-882C-C875E8236298
Vargem,SC,4219150,0,42,22F79832-9F34-40D3-9576-68D0DD52156A
Vargem Bonita,SC,4219176,0,42,17F5BB4F-2472-4490-9B4D-977ECD1D7E48
Vidal Ramos,SC,4219200,0,42,91CCE6A7-F785-4161-89A5-2879FBB26306
Videira,SC,4219309,0,42,A2153976-E51A-4ACF-9FE1-6C6B590D1AFF
Vitor Meireles,SC,4219358,0,42,EDFB7444-14C4-463E-AEFD-D1538B7942FA
Witmarsum,SC,4219408,0,42,04746ADD-1F8C-4693-B2A5-EF759E751381
Xanxerê,SC,4219507,0,42,4E2B4F46-A25F-42E5-AB64-D674F5777676
Xavantina,SC,4219606,0,42,420C3D15-9AF6-44B5-A9A9-17A3C9346C74
Xaxim,SC,4219705,0,42,5EBB0878-AFAE-4FBC-A768-4A144D0057CC
Zortéa,SC,4219853,0,42,D06EC2E6-54C6-4D1E-8394-3B60692A4BC1
Aceguá,RS,4300034,0,43,B1CBAFE1-FCAA-4592-A1A9-A1288F1AFE76
Água Santa,RS,4300059,0,43,08D17530-2F27-45F2-9372-A560F115EE01
Agudo,RS,4300109,0,43,C0CEE4CA-E615-4B1D-BD09-B6679D71D4A9
Ajuricaba,RS,4300208,0,43,A3FCC56F-D459-4B8E-951F-D3F65EF8AAC5
Alecrim,RS,4300307,0,43,AD957C35-F5E6-44CB-9A58-1DC8427E6BF1
Alegrete,RS,4300406,0,43,93209E9F-35D1-4C55-8D54-DB3103CEF788
Alegria,RS,4300455,0,43,1951C8B8-7C1A-46EB-B106-E47BEE58586D
Almirante Tamandaré do Sul,RS,4300471,0,43,D92B87B6-2BE7-46C5-B16D-53430D349990
Alpestre,RS,4300505,0,43,C40C5428-EF94-4AE1-8BF0-B6779BD5E9CC
Alto Alegre,RS,4300554,0,43,A485E692-D334-4F0F-B7A5-8BF0102AA671
Alto Feliz,RS,4300570,0,43,2E33AFB5-1262-43CD-B0F6-FAA0616D4D7F
Alvorada,RS,4300604,0,43,1D3C1609-61B7-457D-A037-27A3001515BC
Amaral Ferrador,RS,4300638,0,43,8EC4C17B-7D77-4D70-9DCB-31B08C8F9494
Ametista do Sul,RS,4300646,0,43,A47A349B-CD71-4CFE-85C8-7DD8CBD4F32B
André da Rocha,RS,4300661,0,43,CB9FDBC4-56AF-41C7-B763-A3C399C49AB0
Anta Gorda,RS,4300703,0,43,73C06489-74C8-4B6D-853F-9AEB716CB38D
Antônio Prado,RS,4300802,0,43,F09602C0-CA50-4898-B4A4-67D6845C5E6A
Arambaré,RS,4300851,0,43,475BBC40-B7A5-452E-8880-D421E9A2106F
Araricá,RS,4300877,0,43,26B46511-493F-4977-ACC5-280DCF428BD1
Aratiba,RS,4300901,0,43,9600D83C-B5F7-4CA7-9DDF-EBA4A5850378
Arroio do Meio,RS,4301008,0,43,1ADFB95B-965A-4053-9B84-A22E9E9E0670
Arroio do Sal,RS,4301057,0,43,6B517036-2C47-40C4-876E-571EDBF018AF
Arroio do Padre,RS,4301073,0,43,82AB99FF-7816-41ED-A6C8-3C42B17D742B
Arroio dos Ratos,RS,4301107,0,43,96C608BE-6B71-42FE-9661-87ECE474F160
Arroio do Tigre,RS,4301206,0,43,8A82BCA3-C638-490B-8EB6-CC4D93C85850
Arroio Grande,RS,4301305,0,43,611D1D62-E46A-468E-9764-A0BBD59449A2
Arvorezinha,RS,4301404,0,43,C1483391-1485-4975-911F-DEF2FA9616F4
Augusto Pestana,RS,4301503,0,43,D3E6F683-30BB-40F0-9B96-72D5EA482513
Áurea,RS,4301552,0,43,B225FCDF-34B6-4E06-A557-87A31A2F1F11
Bagé,RS,4301602,0,43,844CADA5-E19F-4620-B555-CE3F895C5379
Balneário Pinhal,RS,4301636,0,43,31D503FA-7D29-4701-8830-2358A6387681
Barão,RS,4301651,0,43,86C5349F-BE88-4A0C-8039-5180E3C79144
Barão de Cotegipe,RS,4301701,0,43,303BDC14-8735-4BE7-93D2-252FB14BB6B8
Barão do Triunfo,RS,4301750,0,43,D583A3F9-EE77-4F22-AA64-789B150FAF87
Barracão,RS,4301800,0,43,B537FA6D-D401-4075-AD1B-E46C7CC8494F
Barra do Guarita,RS,4301859,0,43,542B4442-F99A-452A-8D15-11701238151A
Barra do Quaraí,RS,4301875,0,43,9E17A995-30AB-42B4-A9AC-9F3B19F1451F
Barra do Ribeiro,RS,4301909,0,43,398603EA-631E-4AB9-AEDB-258C1C4CAF41
Barra do Rio Azul,RS,4301925,0,43,B636D056-8A80-4A8A-B7BD-510F7930064F
Barra Funda,RS,4301958,0,43,96C66C69-F30C-4F62-AB59-92B02C98908D
Barros Cassal,RS,4302006,0,43,D27C3088-CFCA-4D67-A50A-A073915C65AD
Benjamin Constant do Sul,RS,4302055,0,43,33FC479B-7289-48DF-98EB-A9B9C3DA781C
Bento Gonçalves,RS,4302105,0,43,BC5F5E98-C560-4E6D-8B6B-D604EE430835
Boa Vista das Missões,RS,4302154,0,43,5A7EB126-904F-4FBD-8E7B-751233B579DF
Boa Vista do Buricá,RS,4302204,0,43,A0386EC8-C683-4A71-89B4-1FDAD568C75A
Boa Vista do Cadeado,RS,4302220,0,43,C0AC9A72-69FA-4543-9CFC-0ACEA2DF60DB
Boa Vista do Incra,RS,4302238,0,43,E4EB46FC-97DA-4424-A5CC-5DB5201D85E9
Boa Vista do Sul,RS,4302253,0,43,1D5A10CD-3070-428D-B6B6-8A888EBBE6D9
Bom Jesus,RS,4302303,0,43,B1C6C85E-5A2F-4901-B064-AD7E89705A66
Bom Princípio,RS,4302352,0,43,737C23B1-F493-4F58-A807-B920D967EDA6
Bom Progresso,RS,4302378,0,43,BE8D9985-E28E-4EDA-A4D8-33FD5FC87E4E
Bom Retiro do Sul,RS,4302402,0,43,07F3260D-B019-4FC3-B882-E338A11BCAD3
Boqueirão do Leão,RS,4302451,0,43,76139D1B-9F88-4C18-8BAE-0A193247B73D
Bossoroca,RS,4302501,0,43,E57BCCD7-0FBD-40D9-8D67-E50839842CD7
Bozano,RS,4302584,0,43,ACEF618B-B14F-43FD-BB8A-DF4708728AB6
Braga,RS,4302600,0,43,460808BC-2BBF-4DE9-A9B5-6E7DD82653C4
Brochier,RS,4302659,0,43,29AFD22C-9978-48A4-8B41-BEF3D4FE32F9
Butiá,RS,4302709,0,43,5F1E343F-84F9-45B3-835C-764925DA1DD8
Caçapava do Sul,RS,4302808,0,43,D7F5765C-D4F9-42AC-909B-AF6147334E4F
Cacequi,RS,4302907,0,43,6612997E-6ADC-46EC-905B-4D1C9699C41B
Cachoeira do Sul,RS,4303004,0,43,94585BBD-36CE-4C8C-B7C4-4E72115E2321
Cachoeirinha,RS,4303103,0,43,EE711AB4-0496-43D9-9FF1-1A241A9022FF
Cacique Doble,RS,4303202,0,43,9A0EDD86-391C-4EA0-8A00-0BAEB00F4E4B
